ticker,gsector,mktcap,composite,s_asset_growth,s_rev_growth,s_fcfp,s_sp,s_bp,s_ep,s_ebitda_ev,s_gross_margin,s_roe,s_roa,s_fcf_growth,s_current_ratio,s_cash_ratio,s_int_coverage,s_accruals
LUNR,20,1322.0283,0.11549139367018323,NA,NA,0.09304871373836891,0.0769650655021834,0.014729950900163666,0.6823144104803494,0.07776560788608981,0.028985507246376812,NA,NA,NA,0.9908496732026144,0.9254901960784314,0.04158283031522468,NA
CDRE,20,1355.9011200000002,0.5785674625208218,0.2892290869327502,0.5352743561030235,0.6234263820470717,0.46179039301310043,0.2978723404255319,0.4874454148471616,0.4189485213581599,0.5133779264214047,0.7586206896551724,0.8041575492341356,0.7469135802469136,0.2901960784313725,0.34248366013071896,0.7967806841046278,0.7565645514223195
WEAV,45,994.7795699999999,0.1271515824541921,0.8261344997266266,0.23516237402015683,0.2649151614668856,0.22379912663755458,0.1734860883797054,0.14301310043668122,0.09967141292442497,0.8779264214046822,0.09523809523809523,0.087527352297593,NA,0.4784313725490196,0.2196078431372549,0.055667337357478204,0.9556892778993435
PRM,15,1871.7184000000002,0.24264297612437535,0.8791689447785676,0.868421052631579,0.210727969348659,0.22489082969432314,0.8254228041462084,0.5687772925764192,0.29244249726177435,0.5585284280936454,0.35467980295566504,0.47538293216630195,NA,0.11568627450980395,0.33333333333333337,0.1750503018108652,0.05634573304157553
CRGY,10,2414.08502,0.8423098278734037,0.22361946418808087,0.9423292273236282,0.019157088122605363,0.8002183406113537,0.8827059465357338,0.48253275109170307,0.9720700985761227,0.592530657748049,0.34428024083196496,0.33315098468271337,NA,0.8980392156862745,0.9921568627450981,0.317907444668008,0.9004376367614879
HCP,45,5425.83094,0.10161021654636314,0.5199562602515035,0.1993281075027995,0.21620142309797483,0.14192139737991266,0.4097108565193672,0.13700873362445415,0.0624315443592552,0.9470457079152731,0.1532567049808429,0.10393873085339168,NA,0.1797385620915033,0.12679738562091503,NA,0.8402625820568927
IOT,45,11984.48799,0.10993892282065519,0.37014762165117554,0.08062709966405379,0.2222222222222222,0.10262008733624454,0.16748499727223132,0.15884279475982532,0.10460021905805038,0.8801560758082497,0.10727969348659004,0.0826039387308534,NA,0.5862745098039216,0.3411764705882353,NA,0.937636761487965
PPG,15,28853.84,0.8800666296501943,0.4964461454346637,0.5940649496080628,0.7164750957854407,0.6746724890829694,0.48936170212765956,0.6468340611353712,0.6396495071193866,0.49888517279821626,0.6929392446633826,0.6668490153172867,0.9382716049382716,0.5973856209150327,0.6339869281045751,0.7142857142857143,0.5776805251641137
PPL,55,25777.292100000002,0.49083842309827874,0.5281574630945872,0.5425531914893618,0.15599343185550082,0.4192139737991266,0.8074195308237861,0.4890829694323144,0.615553121577218,0.4698996655518395,0.3448275862068966,0.4135667396061269,NA,0.8751633986928105,0.8509803921568627,0.39168343393695504,0.3528446389496718
MMM,20,72714.96327,0.4264297612437535,0.3214871514488792,0.8365061590145577,0.7531472359058566,0.5474890829694323,0.16421167484997273,0.06331877729257641,0.5974808324205915,0.5841694537346711,0.0481663929939792,0.08971553610503283,0.6496913580246914,0.7869281045751634,0.5816993464052287,0.505700871898055,0.9835886214442013
TPG,40,6817.601999999999,0.16046640755136035,0.1640240568616731,0.25027995520716684,0.8659003831417624,0.4574235807860262,0.18057828696126568,0.30731441048034935,0.2316538882803943,0.05741360089186176,0.6310892172961139,0.3172866520787746,0.18364197530864199,NA,NA,0.4379610999329309,0.7078774617067833
CEG,55,80243.50151999999,0.21377012770682954,0.3406232914160744,0.6338185890257559,0.058018609742747675,0.4066593886462882,0.3453355155482815,0.3913755458515284,0.2661555312157722,0.07525083612040134,0.6327312534209086,0.5071115973741794,NA,0.6633986928104575,0.9,0.46545942320590206,0.010393873085339123
MRK,35,257112.20304,0.5613548028872848,0.7862219792236195,0.6466965285554311,0.5095785440613027,0.3160480349344978,0.3006001091107474,0.2576419213973799,0.523001095290252,0.9163879598662207,0.26710454296661196,0.26258205689277897,0.23148148148148148,0.696078431372549,0.6712418300653595,0.8008048289738431,0.8594091903719913
ACLX,35,4755.33965,0.034425319267073845,0.009294696555494752,NA,0.5462506841817186,0.04694323144104803,0.21003818876159303,0.18777292576419213,0.11500547645125958,0.023411371237458192,0.13628899835796388,0.10065645514223195,NA,0.07320261437908493,0.05032679738562096,0.05499664654594232,0.9939824945295405
MSI,45,83510.36537121,0.5024986118822876,0.51175505740842,0.4277715565509519,0.3787629994526546,0.1566593886462882,0.06873977086743044,0.39574235807860264,0.2612267250821468,0.6276477146042363,0.9906951286261632,0.887855579868709,0.5594135802469136,0.8313725490196078,0.6516339869281046,0.7276995305164319,0.3440919037199125
BRBR,30,10104.235719999999,0.29428095502498614,0.7834882449425916,0.21052631578947367,0.3749315818281336,0.21724890829694324,0.042007637752318604,0.34989082969432317,0.2546549835706462,0.35785953177257523,0.07991242474001095,0.9803063457330415,0.9853395061728395,0.25359477124183005,0.6287581699346405,0.4956405097250168,0.6958424507658643
EMBC,35,1210.86873,0.31038312048861744,0.24548933843630394,0.7010078387458007,0.4964422550629447,0.7811135371179039,0.002182214948172395,0.75382096069869,0.8767798466593647,0.8177257525083612,0.1893814997263273,0.6783369803063457,0.07947530864197531,0.38627450980392153,0.34183006535947713,0.38162307176391685,0.1132385120350109
ESAB,20,7802.627840000001,0.5891171571349251,0.6074357572443958,0.4927211646136618,0.518336070060208,0.46124454148471616,0.408619749045281,0.4798034934497817,0.4474260679079956,0.4498327759197324,0.6305418719211823,0.6537199124726477,0.7546296296296297,0.5418300653594772,0.792156862745098,NA,0.37746170678336977
WBD,50,25709.1692,0.8089950027762354,0.9130672498633132,0.2049272116461366,0.9802955665024631,0.8973799126637555,0.9923622476813966,0.05240174672489083,0.875684556407448,0.5641025641025641,0.19923371647509577,0.19091903719912473,0.8109567901234568,0.8594771241830066,0.6627450980392157,0.18309859154929578,0.7527352297592997
FE,55,24522.28835,0.5152692948362021,0.42919628212137784,0.5968645016797313,0.06403940886699508,0.6129912663755459,0.7670485542825969,0.6643013100436681,0.5405257393209201,0.27759197324414714,0.5216201423097975,0.44529540481400437,NA,0.9836601307189542,0.949673202614379,0.2904091213950369,0.18982494529540483
SOUN,45,3137.6096500000003,0.07273736812881733,0.004373974849644635,0.06774916013437848,0.16584564860426929,0.04039301310043668,0.05946535733769776,0.14847161572052403,0.10569550930996714,0.9247491638795987,0.9956212370005474,0.00437636761487965,NA,0.1098039215686275,0.08758169934640525,0.10663983903420524,0.9682713347921226
AZPN,45,15812.5,0.280399777901166,0.8015308911973756,0.46752519596864506,0.37547892720306514,0.09224890829694324,0.9023458810692854,0.2450873362445415,0.2343921139101862,0.9503901895206243,0.25725232621784344,0.24671772428884026,0.5640432098765432,0.2869281045751634,0.4202614379084967,NA,0.3353391684901532
ACDC,10,1452.53329,0.8345363686840644,0.47949699289229086,0.4535274356103024,0.969896004378763,0.9132096069868996,0.8750681942171303,0.09334061135371179,0.9759036144578314,0.4052396878483835,0.0049261083743842365,0.1739606126914661,0.9521604938271605,0.838562091503268,0.9437908496732026,0.23876592890677398,0.9671772428884027
IE,15,1145.53656,0.07051637978900611,0.020229633679606396,0.9871220604703248,0.019704433497536946,0.03384279475982533,0.5373704309874523,0.027838427947598252,0.016976998904709748,0.9827201783723523,0.05035577449370553,0.01312910284463895,NA,0.08562091503267977,0.06209150326797386,0.02481556002682763,0.8905908096280087
CPK,55,3001.39675,0.39644641865630204,0.04537998906506291,0.7166853303471444,0.25725232621784344,0.3018558951965066,0.6950354609929078,0.4945414847161572,0.4090909090909091,0.38238573021181715,0.43130815544608647,0.4934354485776805,0.16820987654320987,0.9816993464052287,0.9823529411764705,0.5171026156941649,0.4830415754923414
FIP,20,983.89425,0.09605774569683509,0.8408966648441771,0.20156774916013442,0.05692391899288451,0.4230349344978166,0.10256410256410256,0.04967248908296943,0.20700985761226726,0.189520624303233,0.12643678160919541,0.15809628008752735,NA,0.7058823529411764,0.469281045751634,0.14755197853789404,0.5656455142231948
CMS,55,20828.302349999998,0.5996668517490283,0.3865500273373428,0.8902575587905935,0.21237000547345375,0.4656113537117904,0.6437534097108565,0.6320960698689956,0.5191675794085433,0.36454849498327757,0.5741652983032294,0.4682713347921225,NA,0.8392156862745098,0.8823529411764706,0.28303152246814217,0.49835886214442016
EAT,25,5876.49156,0.5646862853970017,0.4980863860032805,0.4955207166853304,0.5331143951833607,0.7259825327510917,0.06546644844517185,0.4661572052401747,0.4238773274917853,0.10423634336677814,0.014230979748221127,0.6777899343544858,0.9151234567901234,0.9921568627450981,0.8627450980392157,0.45472837022132795,0.8298687089715536
CRBG,40,18414.3219,0.5907828983897835,0.5084745762711864,0.9630459126539753,0.9649698960043788,0.8094978165938864,0.7992362247681397,0.7647379912663755,0.3784227820372399,0.05016722408026756,0.5254515599343186,0.2609409190371991,0.6165123456790124,NA,NA,0.2454728370221328,0.19529540481400443
LVWR,25,1219.5,0.07828983897834536,0.985784581738655,0.9294512877939529,0.06458675424192666,0.05076419213973799,0.3322422258592471,0.06877729257641921,0.03285870755750274,0.032329988851727984,0.08702791461412152,0.038293216630196934,NA,0.11699346405228761,0.09738562091503267,NA,0.7592997811816192
CHD,30,26981.629739999997,0.6013325930038868,0.5746309458720613,0.43617021276595747,0.4548440065681445,0.287117903930131,0.3355155482815057,0.4819868995633188,0.34611171960569553,0.5785953177257525,0.7471264367816092,0.7888402625820569,0.558641975308642,0.7836601307189542,0.7045751633986927,0.7337357478202549,0.4015317286652079
RXO,20,4847.8185,0.31538034425319267,0.928922908693275,0.9260918253079508,0.2594417077175698,0.7472707423580786,0.2520458265139116,0.25436681222707425,0.2289156626506024,0.1488294314381271,0.26436781609195403,0.25547045951859954,0.0787037037037037,0.7405228758169935,0.9888888888888889,0.29510395707578807,0.5021881838074398
MBLY,25,1796.8414000000002,0.47806774014436426,0.6626571897211591,0.38465845464725645,0.9540229885057471,0.834061135371179,1,0.18722707423580787,0.9983570646221248,0.8422519509476031,0.2561576354679803,0.24234135667396062,0.2631172839506173,0.09542483660130718,0.12287581699346406,NA,0.35831509846827136
CINF,40,24983.826450000004,0.5902276513048307,0.28594860579551673,0.05319148936170215,0.7996715927750411,0.5131004366812227,0.7195853791598472,0.8427947598253275,0.7228915662650602,0.22129319955406912,0.6644772851669404,0.6641137855579868,0.4498456790123457,NA,NA,0.937625754527163,0.2029540481400438
FG,40,6094.12302,0.19822320932815102,0.09513395297977034,0.023516237402015694,0.9994526546250684,0.7101528384279476,0.7037643207855974,0.20360262008733623,0.17305585980284777,0.03511705685618729,0.22824302134646962,0.24452954048140044,0.8094135802469136,NA,NA,0.12877263581488935,0.7921225382932167
DRS,20,9193.083690000001,0.23875624652970573,0.39420448332422087,0.5487122060470324,0.33278598795840175,0.4044759825327511,0.44899072558647024,0.3700873362445415,0.2913472070098576,0.24972129319955408,0.39408866995073893,0.5798687089715536,NA,0.4790849673202614,0.5529411764705883,0.6257545271629779,0.22483588621444206
WEC,55,31967.5717,0.7129372570794004,0.46692181519956255,0.8236282194848824,0.3355227148330597,0.36790393013100436,0.7081287506819421,0.6271834061135371,0.4824753559693319,0.415273132664437,0.5424192665571976,0.4907002188183807,NA,0.9705882352941176,0.9875816993464053,0.35412474849094566,0.4540481400437637
MBC,20,2198.8819,0.9911160466407551,0.8813559322033898,0.91993281075028,0.9496442255062945,0.8482532751091703,0.7490452809601745,0.8842794759825328,0.8630887185104053,0.3996655518394649,0.6704980842911877,0.7390590809628009,0.8209876543209876,0.43137254901960786,0.5601307189542484,0.5197853789403085,0.7828227571115973
GEHC,35,38020.97106,0.5358134369794558,0.16511755057408417,0.5005599104143337,0.5993431855500821,0.6058951965065502,0.3649754500818331,0.5747816593886463,0.5744797371303395,0.5351170568561873,0.6748768472906403,0.5946389496717724,0.4212962962962963,0.7993464052287582,0.6699346405228759,0.5352112676056338,0.3282275711159738
TXT,20,15885.392559999998,0.6102165463631316,0.5363586659376709,0.5072788353863382,0.6568144499178982,0.7631004366812227,0.6448445171849427,0.7532751091703057,0.6188389923329682,0.16220735785953178,0.5916803503010399,0.6433260393873085,0.2993827160493827,NA,NA,0.6626425217974514,0.30087527352297594
CTAS,20,91060.87717701,0.5191560244308717,0.37069436850738113,0.4428891377379619,0.35030103995621237,0.13700873362445415,0.12493180578286961,0.36026200873362446,0.23110624315443593,0.624860646599777,0.9014778325123153,0.949671772428884,0.6504629629629629,0.4901960784313726,0.765359477124183,0.8618376928236083,0.6088621444201313
SKWD,40,2169.811,0.555247084952804,0.10989611809732092,0.08622620380739077,0.9458128078817734,0.5251091703056768,0.5090016366612111,0.6058951965065502,0.5492880613362541,0.11259754738015608,0.655719759168035,0.5,0.7554012345679012,NA,NA,0.7927565392354124,0.7948577680525164
NXT,20,5481.3024,0.5591338145474736,0.02460360852925092,0.1371780515117581,0.7837985769020251,0.5671397379912664,0.3464266230223677,0.7418122270742358,0.6785323110624315,0.29375696767001114,0.11384783798576902,0.9217724288840262,0.9367283950617284,0.4209150326797385,0.49150326797385624,0.92018779342723,0.6444201312910285
PEG,55,46982.6175,0.7090505274847307,0.5062875888463642,0.3180291153415453,0.28516694033935414,0.324235807860262,0.6710310965630114,0.7352620087336245,0.56078860898138,0.5234113712374582,0.6912972085385879,0.6214442013129103,NA,0.9379084967320261,0.9784313725490196,0.5217974513749162,0.33916849015317285
AESI,10,2597.81469,0.39589117157134923,0.031164570803717928,0.16013437849944012,0.150519978106185,0.32041484716157204,0.5891980360065466,0.7712882096069869,0.8187294633077765,0.6911928651059086,0.7870826491516146,0.925601750547046,0.040123456790123455,0.18562091503267975,0.15947712418300652,0.8229376257545271,0.9048140043763676
CR,20,10420.80256,0.43420322043309273,0.9978130125751777,0.9759238521836506,0.3470169677066229,0.263646288209607,0.27277686852154936,0.3864628820960699,0.28148959474260676,0.48606465997770343,0.5725232621784346,0.6717724288840262,NA,0.3431372549019608,0.41764705882352937,0.8088531187122736,0.20897155361050324
MSGE,50,1539.0059400000002,0.3947806774014436,0.2679059595407326,0.3521836506159015,0.6710454296661194,0.6697598253275109,0.04964539007092199,0.9132096069868996,0.5558598028477546,0.4921962095875139,0.011494252873563218,0.8205689277899344,0.2800925925925926,0.9856209150326798,0.9104575163398693,0.3118712273641851,0.06455142231947486
HAL,10,27989.07372,0.855635757912271,0.41552761071623834,0.3365061590145577,0.7712096332785988,0.7516375545851528,0.5433715220949263,0.9143013100436681,0.8943044906900328,0.21627647714604237,0.8544061302681992,0.8451859956236324,0.779320987654321,0.4013071895424837,0.5712418300653594,0.6894701542588867,0.41630196936542674
MDU,55,4085.91552,0.8750694058856191,0.9688354291962821,0.9703247480403135,0.11001642036124795,0.8307860262008734,0.8870703764320785,0.9475982532751092,0.7245345016429354,0.10089186176142698,0.6332785987958401,0.638402625820569,NA,0.6849673202614379,0.9013071895424837,0.42521797451374915,0.07549234135667393
BHRB,40,1036.98304,0.18600777345918934,0.6325861126298524,0.16125419932810747,0.42911877394636017,0.20633187772925765,0.5073649754500819,0.40829694323144106,0.35049288061336253,0.7954292084726867,0.4006568144499179,0.28227571115973743,0.2916666666666667,NA,NA,NA,0.1892778993435449
KNF,15,5859.4455,0.45585785674625207,0.21924548933843635,0.37178051511758115,0.5177887246852764,0.5889737991266376,0.4353518821603928,0.5191048034934498,0.5284775465498357,0.21906354515050167,0.6562671045429667,0.7417943107221007,0.9683641975308642,0.2803921568627451,0.3967320261437909,0.5405767940979208,0.6460612691466083
KVUE,30,46167.548559999996,0.8145474736257635,0.6118097320940404,0.5957446808510638,0.6847290640394089,0.43504366812227074,0.5040916530278232,0.5682314410480349,0.5301204819277109,0.717391304347826,0.5134099616858238,0.6695842450765864,0.621141975308642,0.7601307189542483,0.696078431372549,0.6807511737089202,0.5836980306345734
ATMU,20,3597.22584,0.47640199888950585,0.11591033351558233,0.5666293393057111,0.5522714833059661,0.5638646288209607,0.08183306055646482,0.6828602620087336,0.5076670317634173,0.3049052396878484,0.9523809523809523,0.9452954048140044,0.44521604938271603,0.45620915032679743,0.5366013071895425,0.7223340040241448,0.27735229759299784
XEL,55,41666.999520000005,0.7262631871182677,0.4784034991798797,0.8208286674132139,0.18828680897646416,0.4465065502183406,0.723404255319149,0.6315502183406113,0.5651697699890471,0.40858416945373466,0.5019157088122606,0.474835886214442,NA,0.9248366013071896,0.9679738562091503,0.34339369550637155,0.600656455142232
CAVA,25,16144.3208542,0.07440310938367574,0.03007107709130674,0.14893617021276595,0.2194854953475643,0.06168122270742358,0.09656301145662848,0.25382096069869,0.15991237677984665,0.24303232998885171,0.7629994526546251,0.39442013129102843,NA,0.20457516339869286,0.12026143790849675,NA,0.8342450765864333
FTRE,35,1888.185,0.5885619100499723,0.6282121377802078,0.6668533034714446,0.7345374931581828,0.9012008733624454,0.9345335515548282,0.2418122270742358,0.4353778751369113,0.13210702341137123,0.2567049808429119,0.24562363238512036,0.933641975308642,0.538562091503268,0.8196078431372549,0.23138832997987926,0.4573304157549234
PHIN,25,2358.6126400000003,0.7096057745696835,0.7381082558775287,0.5599104143337066,0.5725232621784346,0.8853711790393013,0.8887070376432079,0.6402838427947598,0.9260679079956189,0.2569676700111483,0.3519430760810071,0.45459518599562365,0.18287037037037038,0.5104575163398692,0.6333333333333333,0.5546613011401744,0.4316192560175055
KGS,10,3541.57344,0.40699611327040536,0.6484417714598141,0.23124300111982088,0.3097974822112753,0.32532751091703055,0.5455537370430987,0.2740174672489083,0.6204819277108434,0.701783723522854,0.29720853858784896,0.2817286652078775,NA,0.777124183006536,0.961437908496732,0.22535211267605634,0.7215536105032823
SVV,25,1495.14915,0.7440310938367574,0.3078184800437398,0.5655095184770437,0.6644772851669404,0.8056768558951966,0.4708128750681942,0.5611353711790393,0.7891566265060241,0.48717948717948717,0.692391899288451,0.48304157549234134,0.6929012345679012,0.7895424836601307,0.3993464052287582,0.3608316566063045,0.6805251641137855
ETR,55,33484.09735999999,0.8484175458078845,0.6172772006560963,0.8801791713325868,0.19376026272577998,0.47161572052401746,0.7359519912711402,0.8269650655021834,0.6117196056955093,0.4665551839464883,0.6852764094143404,0.5568927789934355,NA,0.965359477124183,0.9712418300653595,0.35546613011401745,0.400984682713348
BATRK,50,2051.51505,0.1249305941143809,0.6183706943685074,0.44120940649496077,0.13464696223316913,0.4088427947598253,0.48063284233497,0.09989082969432314,0.17579408543263966,0.21683389074693424,0.10892172961138478,0.12527352297592997,0.019290123456790122,0.8575163398692811,0.46405228758169936,0.13615023474178403,0.7620350109409191
EVRG,55,14863.34888,0.7651304830649639,0.46090759978130125,0.7749160134378499,0.1598248494800219,0.4885371179039301,0.8794326241134752,0.6948689956331878,0.6582694414019715,0.5367892976588629,0.39792008757526,0.4474835886214442,NA,0.9790849673202614,0.9882352941176471,0.3427230046948357,0.47155361050328226
APGE,35,2032.78845,0.004997223764575236,0.00874794969928927,NA,0.12753147235905857,0,0.36006546644844517,0.12827510917030568,0.06297918948521358,NA,0.07827038861521621,0.049781181619256015,NA,0.009803921568627416,0.007843137254901933,NA,0.4080962800875274
DBD,45,1736.80894,0.38811771238201,0.06670311645708038,0.4540873460246361,0.02681992337164751,0.9372270742358079,0.8477905073649754,1,0.8860898138006572,0.28205128205128205,0.004378762999452655,0.9967177242888403,NA,0.5764705882352941,0.5588235294117647,0.19785378940308518,0.001641137855579844
SEZL,40,2377.5362099999998,0.10272071071626875,0.12083105522143245,0.16405375139977607,0.1932129173508484,0.08624454148471616,0.06819421713038734,0.2614628820960699,0.17524644030668127,0.5629877369007804,0.9200875752599891,0.5361050328227571,0.013117283950617283,0.7633986928104575,0.5888888888888889,0.23608316566063045,0.007111597374179435
AEP,55,53181.9409,0.6179900055524709,0.5379989065062876,0.7575587905935051,0.10837438423645321,0.462882096069869,0.7959629023458811,0.6239082969432315,0.5438116100766703,0.4158305462653289,0.4575807334428024,0.44091903719912473,NA,0.973202614379085,0.9333333333333333,0.2837022132796781,0.3758205689277899
KVYO,45,2926.78056,0.14269850083287064,0.02788408966648437,0.06718924972004481,0.5292829775588396,0.3231441048034934,0.5166393889798145,0.060043668122270744,0.022453450164293537,0.8907469342251951,0.9923371647509579,0.03665207877461707,NA,0.07058823529411762,0.0535947712418301,NA,0.9945295404814004
VSTS,20,2115.0024,0.9044975013881177,0.6675779114270093,0.5408734602463605,0.8111658456486043,0.8635371179039302,0.707583196944899,0.9290393013100436,0.6872946330777656,0.33166109253065773,0.5966064586754242,0.7133479212253829,0.5625,0.29084967320261434,0.8712418300653595,0.9691482226693494,0.2521881838074398
VLTO,20,26756.25252,0.4969461410327596,0.1634773100054675,0.603023516237402,0.4953475643130816,0.24781659388646288,0.14238952536824878,0.5218340611353712,0.33953997809419495,0.7112597547380156,0.8910782703886152,0.9266958424507659,0.5146604938271605,0.5274509803921569,0.4575163398692811,0.9302481556002683,0.3265864332603938
KLG,30,1791.4,0.968906163242643,0.0787315472936031,0.6159014557670772,0.9414340448823207,0.8913755458515283,0.41407528641571195,0.7701965065502183,0.7732749178532311,0.32831661092530656,0.7690202517788725,0.7073304157549234,NA,0.888235294117647,0.8620915032679739,0.8443997317236754,0.9480306345733042
NEE,55,161777.38134999998,0.4575235980011105,0.24931656642974298,0.11646136618141101,0.29118773946360155,0.22980349344978165,0.5608292416803055,0.6588427947598253,0.5372398685651698,0.6889632107023411,0.6765188834154351,0.5765864332603938,NA,0.969281045751634,0.8411764705882353,0.4017437961099933,0.32768052516411383
ALE,55,3751.29672,0.827318156579678,0.7977036632039366,0.24412094064949608,0.8078817733990148,0.5993449781659389,0.8777959629023458,0.7985807860262009,0.6078860898138007,0.2129319955406912,0.45648604269293924,0.5339168490153173,1,0.7019607843137254,0.74640522875817,0.31388329979879276,0.5470459518599562
CART,30,11218.604650000001,0.13770127706829538,0.09021323127392022,0.25251959686450165,0.6130268199233716,0.3564410480349345,0.5253682487725041,0.03820960698689956,0.012595837897042717,0.8840579710144928,0.03667214012041598,0.03172866520787746,0.8441358024691358,0.11960784313725492,0.11307189542483664,NA,0.9972647702407003
ASH,15,3677.32854,0.5091615769017213,0.8562055768179333,0.8381858902575587,0.36070060207991245,0.6593886462882096,0.9078014184397163,0.6632096069868996,0.660460021905805,0.443701226309922,0.34537493158182814,0.46936542669584247,NA,0.20196078431372544,0.30065359477124187,0.36351441985244803,0.2434354485776805
NMRA,35,1605.9163399999998,0.015546918378678512,0.17987971569163475,NA,0.054187192118226604,0,0.49263502454991814,0.03657205240174673,0.019167579408543262,NA,0.0010946907498631637,0.016411378555798686,NA,0.011111111111111072,0.010457516339869244,NA,0.9299781181619255
NATL,40,2378.3312800000003,0.6207662409772349,0.7310005467468562,0.6438969764837625,0.8669950738916257,0.9082969432314411,0.2722313147845063,0.10316593886462883,0.8658269441401971,0.3193979933110368,0.1926655719759168,0.19310722100656455,0.5609567901234568,0.7810457516339869,0.6215686274509804,0.45137491616364855,0.7609409190371992
EQT,10,27113.320959999997,0.8967240421987784,0.253143794423182,0.8303471444568868,0.5769020251778872,0.337882096069869,0.7714129841789417,0.7827510917030568,0.8247535596933188,0.6995540691192865,0.6009852216748769,0.7330415754923414,0.2021604938271605,0.8359477124183007,0.9431372549019608,0.6961770623742455,0.6307439824945296
OGE,55,8833.67408,0.8645197112715158,0.6101694915254237,0.9361702127659575,0.26327312534209085,0.40065502183406115,0.8014184397163121,0.6795851528384279,0.6473165388828039,0.5261984392419174,0.47071702244116037,0.5060175054704595,NA,0.9424836601307189,0.9993464052287582,0.37692823608316567,0.6564551422319476
CDE,15,2579.0968599999997,0.17101610216546362,0.23400765445598692,0.5615901455767077,0.04433497536945813,0.4143013100436681,0.6093835242771413,0.1304585152838428,0.25355969331872946,0.21014492753623187,0.17733990147783252,0.15207877461706784,NA,0.8607843137254902,0.7339869281045752,0.1448692152917505,0.7664113785557987
PBI,20,1464.51006,0.43642420877290394,0.9278294149808639,0.8275475923852184,0.18007662835249041,0.9394104803493449,0.02618657937806874,0.012554585152838428,0.5805038335158818,0.4253065774804905,0.9890530925013684,0.12253829321663019,0.044753086419753084,0.8418300653594771,0.6058823529411765,0.1998658618376928,0.8238512035010941
WS,15,2276.79584,0.8334258745141588,0.42864953526517224,0.7827547592385218,0.5697865353037767,0.8864628820960698,0.6442989634478996,0.8111353711790393,0.7907995618838992,0.11036789297658862,0.6425834701696771,0.7757111597374179,0.13117283950617284,0.5372549019607843,0.9111111111111111,0.9248826291079812,0.33698030634573306
HWM,20,48093.17718,0.2526374236535258,0.6243849097867687,0.2687569988801791,0.3185550082101806,0.18013100436681223,0.1778505182760502,0.34388646288209607,0.2524644030668127,0.29821627647714605,0.7422003284072249,0.7379649890590809,0.6273148148148148,0.4529411764705882,0.6137254901960785,0.5486250838363514,0.24726477024070026
NBBK,40,860.09884,0.23931149361465853,0.10224166211044283,0.02911534154535278,0.6830870279146142,0.3558951965065502,0.9072558647026732,0.30513100436681223,0.4791894852135816,0.6688963210702341,0.2802408319649699,0.2587527352297593,0.753858024691358,NA,NA,NA,0.2330415754923414
CGON,35,2350.1425,0.024430871737923375,0.07053034445051942,0.4966405375139977,0.1724137931034483,0.02292576419213974,0.01745771958537916,0.16593886462882096,0.09693318729463307,0.005016722408026756,0.9288451012588944,0.057439824945295405,NA,0.022875816993464082,0.018300653594771288,NA,0.2691466083150985
BTSG,35,3360.6318,0.32926152137701276,0.6254784034991798,0.3241881298992161,0.5593869731800766,0.9503275109170306,0.3507910529187125,0.1195414847161572,0.5175246440306681,0.14994425863991082,0.12807881773399016,0.18435448577680524,NA,0.7411764705882353,0.984967320261438,0.193158953722334,0.6728665207877462
AVBP,35,1009.56212,0.06829539144919489,0.9349371241115364,NA,0.09578544061302682,0,0.006001091107474086,0.08951965065502183,0.0416210295728368,NA,0.9447181171319102,0.027899343544857767,NA,0.0209150326797386,0.019607843137254943,NA,0.7286652078774617
CORZ,45,4993.04364,0.45308162132148805,0.9376708583925643,0.9406494960806271,0.2802408319649699,0.13209606986899564,0.023458810692853247,0.11299126637554585,0.20810514786418402,0.532329988851728,0.9310344827586207,0.044857768052516414,NA,0.9993464052287582,0.8150326797385621,0.1596244131455399,0.9923413566739606
NOC,20,71339.55529305001,0.4602998334258745,0.4040459267359213,0.48320268756998885,0.4526546250684182,0.6364628820960698,0.3889798145117294,0.49181222707423583,0.36363636363636365,0.1705685618729097,0.6075533661740559,0.587527352297593,0.6983024691358025,0.7496732026143791,0.6882352941176471,0.46344735077129445,0.462800875273523
ALAB,45,16376.58575,0.11826762909494726,0.9010388190267906,0.07558790593505038,0.22550629447181172,0.036026200873362446,0.0463720676486634,0.2423580786026201,0.14129244249726178,0.8272017837235228,0.8390804597701149,0.09682713347921225,NA,0.09084967320261439,0.07908496732026149,NA,0.6706783369803063
RDDT,50,16845.51715,0.084952803997779,0.7167851284855112,0.22396416573348266,0.21018062397372742,0.06441048034934498,0.02182214948172395,0.22216157205240175,0.12595837897042717,0.9620958751393534,0.7810618500273673,0.14715536105032823,NA,0.027450980392156876,0.0326797385620915,NA,0.22592997811816196
SOLV,35,12353.638540000002,0.9861188228761799,0.5784581738655002,0.6595744680851063,0.9217296113847838,0.6894104803493449,0.9290780141843972,0.9394104803493449,0.93921139101862,0.70958751393534,0.5407772304324029,0.8211159737417943,0.5524691358024691,0.6032679738562092,0.8542483660130719,NA,0.4731947483588621
GEV,20,92101.18036,0.14103275957801223,0.5265172225259704,0.36394176931690925,0.2227695675971538,0.46943231441048033,0.1794871794871795,0.22489082969432314,0.16429353778751368,0.1454849498327759,0.21182266009852216,0.21334792122538293,NA,0.8562091503267975,0.930718954248366,0.10261569416498995,0.32111597374179435
